OBJECTID	NAMOBJ	REMARK	x	y
2382	Puskesmas Pembantu	Puskesmas/Puskesmas Pembantu	136.671982611	-4.66385422100001
2383	Puskesmas Pembantu Kawar	Puskesmas/Puskesmas Pembantu	136.143238325	-4.62324869999998
2384	Puskesmas Pembantu	Puskesmas/Puskesmas Pembantu	136.87989256	-4.59602490899999
2385	Puskesmas Pembantu Kamorojaya	Puskesmas/Puskesmas Pembantu	136.869087331	-4.59551082600001
2386	Klinik Puri Husada	Puskesmas/Puskesmas Pembantu	136.879751398	-4.56613277399998
2387	Klinik Medika Bakti	Puskesmas/Puskesmas Pembantu	136.883379621	-4.561548061
2388	Klinik Anugrah	Puskesmas/Puskesmas Pembantu	136.887773434	-4.56032490699999
2389	Klinik Nayaro	Puskesmas/Puskesmas Pembantu	136.955480513	-4.55996140600001
2390	Posyandu Melati	Puskesmas/Puskesmas Pembantu	136.887231549	-4.559838071
2391	Klinik	Puskesmas/Puskesmas Pembantu	136.817177856	-4.46656738799999
2392	Puskesmas Limauasri	Puskesmas/Puskesmas Pembantu	136.774352745	-4.53618817699999
2393	Puskesmas Pembantu Iwaka	Puskesmas/Puskesmas Pembantu	136.705906165	-4.51617222200002
2394	Puskesmas Timikajaya	Puskesmas/Puskesmas Pembantu	136.846491803	-4.50858502099999
2395	Klinik Wangirja	Puskesmas/Puskesmas Pembantu	136.78803084	-4.50308891200001
2396	Puskesmas Harapan	Puskesmas/Puskesmas Pembantu	136.883392095	-4.49672672999998
2397	Puskesmas Pembantu Muliakencana	Puskesmas/Puskesmas Pembantu	136.78108665	-4.48933230799997
2398	Puskesmas Pembantu Mapar	Puskesmas/Puskesmas Pembantu	135.815635269	-4.48361653299997
2399	Puskesmas Pembantu Onago	Puskesmas/Puskesmas Pembantu	136.231004448	-4.08954505299999
2400	Klinik Kualakencana	Puskesmas/Puskesmas Pembantu	136.863927982	-4.40219744900003
2401	Puskesmas Pembantu	Puskesmas/Puskesmas Pembantu	135.818372309	-4.10820164900002
2402	Posyandu Tenedagi	Puskesmas/Puskesmas Pembantu	136.240607338	-4.09601529499997
2403	Puskesmas Kebodagi	Puskesmas/Puskesmas Pembantu	136.126741828	-4.07715313199998
2404	Posyandu Diyai	Puskesmas/Puskesmas Pembantu	136.217351442	-4.07315864499998
2405	Polindes Wagomani	Puskesmas/Puskesmas Pembantu	136.109609783	-4.070999159
2406	Puskesmas Wagomani	Puskesmas/Puskesmas Pembantu	136.109418506	-4.06945269900001
2407	Puskesmas Ayatei	Puskesmas/Puskesmas Pembantu	136.205841727	-4.06822846900002
2408	Puskesmas Upibega	Puskesmas/Puskesmas Pembantu	135.790405394	-4.06792094500003
2409	Puskesmas Pembantu Piyakademi	Puskesmas/Puskesmas Pembantu	136.188658107	-4.06370446
2410	Puskesmas Puweta Satu	Puskesmas/Puskesmas Pembantu	136.073854252	-4.06118838600003
2411	Puskesmas Pembantu Egebutu	Puskesmas/Puskesmas Pembantu	136.013484724	-4.05540947600002
2412	Puskesmas	Puskesmas/Puskesmas Pembantu	135.843689492	-4.05010974999999
2413	Puskermas Waghete Satu	Puskesmas/Puskesmas Pembantu	136.2821081	-4.04701847799998
2414	Puskesmas Damabagata	Puskesmas/Puskesmas Pembantu	136.323121024	-4.04469127099998
2415	Puskesmas Pembantu Putapa	Puskesmas/Puskesmas Pembantu	136.054272142	-4.03377070699997
2416	Puskesmas	Puskesmas/Puskesmas Pembantu	136.01652982	-4.03287816599999
2417	Puskesmas Pembantu Watiyai	Puskesmas/Puskesmas Pembantu	136.317771884	-4.028438032
2418	Puskesmas Pembantu Ugiya	Puskesmas/Puskesmas Pembantu	136.246990919	-4.02381037599997
2419	Puskesmas Pembantu Gakokebo	Puskesmas/Puskesmas Pembantu	136.221734173	-4.02253722699999
2420	Puskesmas	Puskesmas/Puskesmas Pembantu	136.034996127	-4.01225844999999
2421	Puskesmas Pembantu Kigamani	Puskesmas/Puskesmas Pembantu	135.989866164	-4.00934755899999
2422	Puskesmas Pembantu	Puskesmas/Puskesmas Pembantu	136.332948009	-4.00639912499997
2423	Puskesmas Pembantu	Puskesmas/Puskesmas Pembantu	136.151411675	-4.00547233600003
2424	 	Puskesmas/Puskesmas Pembantu	133.365546599	-4.12172159900001
2425	 	Puskesmas/Puskesmas Pembantu	133.365691529	-4.12131495400001
2426	 	Puskesmas/Puskesmas Pembantu	132.981068257	-4.10597291400001
2427	 	Puskesmas/Puskesmas Pembantu	134.377401012	-3.98453317600001
2428	 	Puskesmas/Puskesmas Pembantu	134.421022582	-3.91750855100003
2429	 	Puskesmas/Puskesmas Pembantu	133.419665675	-3.872575869
2430	Puskesmas Pembantu Kampung Namatota	Puskesmas/Puskesmas Pembantu	133.9211208	-3.86560461900001
2431	Poloklinik Kampung Kamaka	Puskesmas/Puskesmas Pembantu	134.191567729	-3.831662618
2432	Puskesmas Pembantu Kampung Lomira	Puskesmas/Puskesmas Pembantu	134.169584144	-3.78032827499999
2433	Puskesmas Pembantu Kampung Lobo	Puskesmas/Puskesmas Pembantu	134.102583229	-3.76061385499997
2434	Puskesmas Pembantu Kampung Maimai	Puskesmas/Puskesmas Pembantu	133.913029068	-3.72540129599997
2435	 	Puskesmas/Puskesmas Pembantu	133.405289237	-3.70404279000002
2436	Puskesmas Kaimana	Puskesmas/Puskesmas Pembantu	133.762660946	-3.670345301
2437	 	Puskesmas/Puskesmas Pembantu	133.693890553	-3.66209312199999
2438	 	Puskesmas/Puskesmas Pembantu	133.69419972	-3.65960353899999
2439	 	Puskesmas/Puskesmas Pembantu	133.369170006	-3.62157438700001
2440	Puskesmas Pembantu Kampung Furomajaya	Puskesmas/Puskesmas Pembantu	133.838370546	-3.61941033300002
2441	 	Puskesmas/Puskesmas Pembantu	133.709144784	-3.61530623499999
2442	 	Puskesmas/Puskesmas Pembantu	133.707831472	-3.61393060199998
2443	 	Puskesmas/Puskesmas Pembantu	133.2305381	-3.595695439
2444	Puskesmas Pembantu Kampung Sisir	Puskesmas/Puskesmas Pembantu	133.790563903	-3.594062452
2445	 	Puskesmas/Puskesmas Pembantu	133.235710008	-3.583262773
2446	 	Puskesmas/Puskesmas Pembantu	133.339593192	-3.56173611100002
2447	 	Puskesmas/Puskesmas Pembantu	133.428394721	-3.55988482399999
2448	Puskesmas Pembantu Kampung Murano	Puskesmas/Puskesmas Pembantu	133.834641089	-3.55730647299998
2449	 	Puskesmas/Puskesmas Pembantu	133.623916757	-3.47452204199999
2450	 	Puskesmas/Puskesmas Pembantu	132.84856967	-3.47194666199999
2451	 	Puskesmas/Puskesmas Pembantu	132.751990854	-3.44567660299998
2452	 	Puskesmas/Puskesmas Pembantu	132.751893596	-3.44495317000002
2453	 	Puskesmas/Puskesmas Pembantu	133.621197288	-3.439204894
2454	 	Puskesmas/Puskesmas Pembantu	132.749007502	-3.43660239600001
2455	 	Puskesmas/Puskesmas Pembantu	133.601115293	-3.428464921
2456	 	Puskesmas/Puskesmas Pembantu	132.684996828	-3.42804184099998
2457	 	Puskesmas/Puskesmas Pembantu	133.570120555	-3.42444744599999
2458	 	Puskesmas/Puskesmas Pembantu	132.743487199	-3.42375254299998
2459	 	Puskesmas/Puskesmas Pembantu	133.423667852	-3.42046126499997
2460	 	Puskesmas/Puskesmas Pembantu	132.746789985	-3.39613410700002
2461	 	Puskesmas/Puskesmas Pembantu	133.662915839	-3.33432061500002
2462	 	Puskesmas/Puskesmas Pembantu	133.654990485	-3.31756867600001
2463	 	Puskesmas/Puskesmas Pembantu	133.397370767	-3.27178815600001
2464	 	Puskesmas/Puskesmas Pembantu	133.648728359	-3.229376876
2465	 	Puskesmas/Puskesmas Pembantu	132.630226636	-3.22012149099999
2466	 	Puskesmas/Puskesmas Pembantu	133.688461216	-3.21698105899998
2467	 	Puskesmas/Puskesmas Pembantu	132.651635143	-3.20236361600001
2468	 	Puskesmas/Puskesmas Pembantu	132.620408263	-3.18023551800002
2469	 	Puskesmas/Puskesmas Pembantu	133.699542763	-3.17577731
2470	Puskesmas Pembantu Kampung Wainaga	Puskesmas/Puskesmas Pembantu	133.949884284	-3.15152052299999
2471	 	Puskesmas/Puskesmas Pembantu	133.645287842	-3.13624353699998
2472	 	Puskesmas/Puskesmas Pembantu	133.648338573	-3.12111805299998
2473	 	Puskesmas/Puskesmas Pembantu	133.630668801	-3.10131077199998
2474	Puskesmas Pembantu Kampung Mahua	Puskesmas/Puskesmas Pembantu	133.774842069	-3.09706741399998
2475	 	Puskesmas/Puskesmas Pembantu	133.691408864	-3.08071964999999
2476	Puskesmas Pembantu Kampung Kensi	Puskesmas/Puskesmas Pembantu	133.974894578	-3.06091749000001
2477	Puskesmas Pembantu Kampung Tugarni	Puskesmas/Puskesmas Pembantu	133.875858789	-3.04816337699998
2478	Poloklinik Kampung Bofuwer	Puskesmas/Puskesmas Pembantu	133.782642272	-3.02087479199997
2479	 	Puskesmas/Puskesmas Pembantu	133.499310443	-2.98641136499998
2480	 	Puskesmas/Puskesmas Pembantu	133.839771361	-2.93711833100002
2481	 	Puskesmas/Puskesmas Pembantu	132.184642749	-2.92581453499997
2482	 	Puskesmas/Puskesmas Pembantu	132.265178891	-2.92478592800001
2483	 	Puskesmas/Puskesmas Pembantu	132.20504103	-2.92318271900001
2484	 	Puskesmas/Puskesmas Pembantu	132.299296231	-2.920016137
2485	 	Puskesmas/Puskesmas Pembantu	132.818496433	-2.91228129199999
2486	 	Puskesmas/Puskesmas Pembantu	132.746093198	-2.90491505099999
2487	 	Puskesmas/Puskesmas Pembantu	132.942394255	-2.89995726199999
2488	 	Puskesmas/Puskesmas Pembantu	132.982665165	-2.89853829700002
2489	 	Puskesmas/Puskesmas Pembantu	133.784407134	-2.87054179900002
2490	 	Puskesmas/Puskesmas Pembantu	134.455350525	-2.86532014599999
2491	 	Puskesmas/Puskesmas Pembantu	133.04652723	-2.85901152600002
2492	 	Puskesmas/Puskesmas Pembantu	133.028237591	-2.83711720700001
2493	 	Puskesmas/Puskesmas Pembantu	132.690590073	-2.83384052600002
2494	 	Puskesmas/Puskesmas Pembantu	134.443125025	-2.83284275699998
2495	 	Puskesmas/Puskesmas Pembantu	132.993354533	-2.80685818199998
2496	 	Puskesmas/Puskesmas Pembantu	132.408249233	-2.797712225
2497	 	Puskesmas/Puskesmas Pembantu	132.701075009	-2.78218548000001
2498	 	Puskesmas/Puskesmas Pembantu	132.415464699	-2.77394053799998
2499	 	Puskesmas/Puskesmas Pembantu	132.317926124	-2.76776674199999
2500	 	Puskesmas/Puskesmas Pembantu	132.367776938	-2.76493284399999
2501	 	Puskesmas/Puskesmas Pembantu	132.386060631	-2.763699164
2502	 	Puskesmas/Puskesmas Pembantu	133.638312463	-2.763302017
2503	 	Puskesmas/Puskesmas Pembantu	133.696211446	-2.75495569499998
2504	 	Puskesmas/Puskesmas Pembantu	132.461782876	-2.75188872500001
2505	 	Puskesmas/Puskesmas Pembantu	132.651863516	-2.746097292
2506	 	Puskesmas/Puskesmas Pembantu	132.48188553	-2.743137262
2507	 	Puskesmas/Puskesmas Pembantu	132.33898241	-2.73383861299999
2508	 	Puskesmas/Puskesmas Pembantu	132.050087649	-2.731263716
2509	 	Puskesmas/Puskesmas Pembantu	132.626196028	-2.72471349800003
2510	 	Puskesmas/Puskesmas Pembantu	132.42841943	-2.722226519
2511	 	Puskesmas/Puskesmas Pembantu	133.245994473	-2.720021148
2512	 	Puskesmas/Puskesmas Pembantu	132.489170977	-2.71696840599998
2513	 	Puskesmas/Puskesmas Pembantu	132.60370547	-2.71103763299999
2514	 	Puskesmas/Puskesmas Pembantu	134.391004802	-2.70844908200002
2515	 	Puskesmas/Puskesmas Pembantu	132.203438536	-2.70354177399997
2516	 	Puskesmas/Puskesmas Pembantu	132.429467167	-2.70276998100002
2517	 	Puskesmas/Puskesmas Pembantu	132.513817064	-2.68141671500001
2518	 	Puskesmas/Puskesmas Pembantu	132.989984179	-2.65725122999999
2519	 	Puskesmas/Puskesmas Pembantu	134.49618386	-2.65653083500001
2520	 	Puskesmas/Puskesmas Pembantu	132.54815301	-2.65361066499997
2521	 	Puskesmas/Puskesmas Pembantu	132.933819564	-2.64371374699999
2522	 	Puskesmas/Puskesmas Pembantu	134.474291488	-2.54952129700001
2523	 	Puskesmas/Puskesmas Pembantu	134.370223084	-2.54791381299998
2524	 	Puskesmas/Puskesmas Pembantu	133.827248549	-2.54647364900001
2525	 	Puskesmas/Puskesmas Pembantu	133.443360596	-2.54226663499998
2526	 	Puskesmas/Puskesmas Pembantu	133.266265561	-2.53975185600001
2527	 	Puskesmas/Puskesmas Pembantu	133.103942034	-2.46155198000002
2528	 	Puskesmas/Puskesmas Pembantu	134.091164068	-2.43809971500002
2529	 	Puskesmas/Puskesmas Pembantu	134.130604465	-2.37690636500002
2530	 	Puskesmas/Puskesmas Pembantu	132.893936569	-2.27245838599998
2531	Puskesmas Topo	Puskesmas/Puskesmas Pembantu	135.587576199	-3.48616889499999
2532	Puskesmas Karangtumaritis	Puskesmas/Puskesmas Pembantu	135.505288237	-3.38014841799998
2533	Puskesmas Perawatan	Puskesmas/Puskesmas Pembantu	135.510476947	-3.363203795
2534	Puskesmas Siriwini	Puskesmas/Puskesmas Pembantu	135.524380727	-3.33687519599999
2535	Puskesmas Kimi	Puskesmas/Puskesmas Pembantu	135.569369937	-3.290496045
2536	Puskesmas Mambor	Puskesmas/Puskesmas Pembantu	135.588036552	-3.09690163800002
2537	Puskesmas Pembantu Hariti	Puskesmas/Puskesmas Pembantu	135.618799683	-3.08123685700002
2538	Puskesmas Pembantu Masipawa	Puskesmas/Puskesmas Pembantu	135.741580142	-3.07705813799998
2539	Puskesmas Samabusa	Puskesmas/Puskesmas Pembantu	135.590497957	-3.22963197500002
2540	Puskesmas Pembantu Arui	Puskesmas/Puskesmas Pembantu	135.709998911	-2.96331011799998
2541	Puskesmas Moor	Puskesmas/Puskesmas Pembantu	135.712343704	-2.930743119
2542	Puskesmas Pembantu Kama	Puskesmas/Puskesmas Pembantu	135.70784979	-2.93283632599997
2543	 	Puskesmas/Puskesmas Pembantu	135.947098905	-2.784859165
2544	Puskesmas Pembantu Kampung Demisa	Puskesmas/Puskesmas Pembantu	136.241257389	-2.676693285
2545	Pukesmas Kampung Harapanjaya	Puskesmas/Puskesmas Pembantu	136.212335149	-2.68972920499999
2546	Puskesmas Pembantu Kampung Harapanjaya	Puskesmas/Puskesmas Pembantu	136.21236459	-2.692216573
2547	Puskesmas Inggerus Kampung Toire	Puskesmas/Puskesmas Pembantu	136.181702966	-2.68402476199998
2548	Puskesmas Kampung Awaso	Puskesmas/Puskesmas Pembantu	136.181080792	-2.644651651
2549	Puskesmas Pembantu Kampung Mirare	Puskesmas/Puskesmas Pembantu	136.101895311	-2.74673024700002
2550	Puskesmas Pembantu Kampung Pirare	Puskesmas/Puskesmas Pembantu	136.090086969	-2.70963662700001
2551	Puskesmas Kampung Awera	Puskesmas/Puskesmas Pembantu	136.082257048	-2.70494002800001
2552	Pukesmas Kampung Soimiangga	Puskesmas/Puskesmas Pembantu	136.207156325	-2.62706083
2553	Puskesmas Pembantu Kampung Wapoga	Puskesmas/Puskesmas Pembantu	136.06855532	-2.70246471199999
2554	Puskesmas Kampung Sowiwa	Puskesmas/Puskesmas Pembantu	136.327788894	-2.40313228999997
2555	Puskesmas Kampung Morowa	Puskesmas/Puskesmas Pembantu	136.324238469	-2.41091431000001
2556	Puskesmas Kampung Bainojaya	Puskesmas/Puskesmas Pembantu	136.465265792	-2.32672852799999
2557	Puskesmas Kampung Ruambakjaya	Puskesmas/Puskesmas Pembantu	136.45206044	-2.32669318900003
2558	Puskesmas Kampung Waren Satu	Puskesmas/Puskesmas Pembantu	136.379930176	-2.24020074399999
2559	Puskesmas Kampung Sawarajaya	Puskesmas/Puskesmas Pembantu	136.405914428	-2.24075474300002
2560	Puskesma Kampung Khemonjaya	Puskesmas/Puskesmas Pembantu	136.424857889	-2.23122165900003
2561	Puskesmas Kampung Paradoi	Puskesmas/Puskesmas Pembantu	136.443913081	-2.20746170000001
2562	Puskesmas Kampung Fafado	Puskesmas/Puskesmas Pembantu	136.59674446	-2.31261779599998
2563	Puskesmas Pembantu Kampung Wobari	Puskesmas/Puskesmas Pembantu	136.631631829	-2.31651180599999
2564	Puskesmas Kampung Napani	Puskesmas/Puskesmas Pembantu	136.567562844	-2.29784586300002
2565	Puskesmas Kampung Botawa	Puskesmas/Puskesmas Pembantu	136.51232816	-2.39176609200001
2566	Puskesmas Kampung Tefaro	Puskesmas/Puskesmas Pembantu	136.741990368	-2.29814904300002
2567	Puskesmas Kampung Mayaghaido	Puskesmas/Puskesmas Pembantu	136.723158421	-2.29956465200002
2568	Puskesmas Pembantu Dan Balai Kampung Aniboi	Puskesmas/Puskesmas Pembantu	136.713090067	-2.29983004799999
2569	Puskesmas Pembantu Kampung Fafai	Puskesmas/Puskesmas Pembantu	136.699607273	-2.30161872399998
2570	Puskesmas Kampung Sauri	Puskesmas/Puskesmas Pembantu	136.786515933	-2.290751005
2571	Puskesmas Kampung Koweda	Puskesmas/Puskesmas Pembantu	136.763538984	-2.29104187899998
2572	Puskesmas Kampung Rawiwa	Puskesmas/Puskesmas Pembantu	136.937657443	-2.21480876499999
2573	Puskesmas Kampung Nadofuai	Puskesmas/Puskesmas Pembantu	136.830666452	-2.20714188800002
2574	Puskesmas Kampung Barapasi	Puskesmas/Puskesmas Pembantu	136.994783662	-2.24809524800003
6931	Puskesmas Pembantu Panteraja	Puskesmas/Puskesmas Pembantu	96.918413993	3.61711802899998
6932	Puskesdes Maimah Seunelop	Puskesmas/Puskesmas Pembantu	96.939669997	3.61821798599999
6933	Puskesmas Manggeng	Puskesmas/Puskesmas Pembantu	96.923505754	3.62162738000001
6934	Poskesdes Lhokpawoh	Puskesmas/Puskesmas Pembantu	96.898979964	3.62532801899999
6935	Poskesdes Pusuingin Jaya	Puskesmas/Puskesmas Pembantu	96.926682992	3.62580000399998
6936	Pustu Lawepenanggalan	Puskesmas/Puskesmas Pembantu	97.708831988	3.63220403000003
6937	Pustu Simpang 3 Lhokpawoh	Puskesmas/Puskesmas Pembantu	96.913016968	3.63100358999998
6938	Poskesdes Kutebuntulkendawi	Puskesmas/Puskesmas Pembantu	97.703116033	3.63452296700001
6939	Poskesdes Kutejatisara	Puskesmas/Puskesmas Pembantu	97.69910898	3.639543979
6940	Puskesmas Kutejamburlak-Lak	Puskesmas/Puskesmas Pembantu	97.69375504	3.64159997600001
6941	Puskesmas Binehkrueng	Puskesmas/Puskesmas Pembantu	96.915772761	3.64210208899999
6942	Poskesdes Drienkipah	Puskesmas/Puskesmas Pembantu	96.922246032	3.647878021
6943	Pustu Drienjalo	Puskesmas/Puskesmas Pembantu	96.904478995	3.649811978
6944	Poskesdes Sukarimbun	Puskesmas/Puskesmas Pembantu	97.673050985	3.65870601500001
6945	Poskesdes Kuteaunansepakat	Puskesmas/Puskesmas Pembantu	97.669794029	3.663727026
6946	Poskesdes Balai Lutu Kuteketambe	Puskesmas/Puskesmas Pembantu	97.661628965	3.67316697699999
6947	Puskesmas Tangan-tangan	Puskesmas/Puskesmas Pembantu	96.89508397	3.683810585
6948	Poskesdes Tangan-Tangan Cut	Puskesmas/Puskesmas Pembantu	96.887094006	3.68912100799997
6949	Pustu Ujungtanah	Puskesmas/Puskesmas Pembantu	96.864944993	3.69730762900002
6950	Puskesmas Lhang	Puskesmas/Puskesmas Pembantu	96.875526978	3.70272057800003
6951	Poskesdes Kutesimpur Jaya	Puskesmas/Puskesmas Pembantu	97.637063032	3.70788901100002
6952	Poskesdes Pinang	Puskesmas/Puskesmas Pembantu	96.869105015	3.70751159000002
6953	Puskesmas Sangkalan Padangpanjang	Puskesmas/Puskesmas Pembantu	96.84254201	3.70807761999998
6954	Pustu Ladang	Puskesmas/Puskesmas Pembantu	96.828192024	3.715853595
6955	Pustu Rumahdualapis	Puskesmas/Puskesmas Pembantu	96.819001016	3.722014629
6956	Puskestren Palakhilir	Puskesmas/Puskesmas Pembantu	96.821352979	3.723065034
6957	Poskesdes Pantaiperak	Puskesmas/Puskesmas Pembantu	96.821244015	3.72724902800002
6958	Puskesmas Aluepisang	Puskesmas/Puskesmas Pembantu	96.750579959	3.741435583
6959	Puskesmas Blangpidie	Puskesmas/Puskesmas Pembantu	96.830580028	3.74734356699997
6960	Posyandu Kutelengatsepakat	Puskesmas/Puskesmas Pembantu	97.615680964	3.75360701199997
6961	Pustu Keudebaro	Puskesmas/Puskesmas Pembantu	96.780301016	3.75210204199999
6962	Puskesdes Pantonraya	Puskesmas/Puskesmas Pembantu	96.852033008	3.75233396900001
6963	Poskesdes Ladangneubok	Puskesmas/Puskesmas Pembantu	96.82458001	3.753704594
6964	Pustu Ikulhung	Puskesmas/Puskesmas Pembantu	96.805750987	3.75528558799999
6965	Poskesdes Kuta Makmur	Puskesmas/Puskesmas Pembantu	96.795395985	3.75561799899998
6966	Pustu Iemameh	Puskesmas/Puskesmas Pembantu	96.78116804	3.76409302500002
6967	Puskesmas Aluesungaipinang	Puskesmas/Puskesmas Pembantu	96.813474995	3.77763760900001
6968	Poskesdes Aluerambot	Puskesmas/Puskesmas Pembantu	96.805768004	3.78390298199997
6969	Puskesmas Aluepisang	Puskesmas/Puskesmas Pembantu	96.796279017	3.78776261299998
6970	Pustu Mukablang	Puskesmas/Puskesmas Pembantu	96.781326959	3.78900556600001
6971	Posyandu Meloakaihilang	Puskesmas/Puskesmas Pembantu	97.575801965	3.79445303300002
6972	Pustu Aluepadee	Puskesmas/Puskesmas Pembantu	96.780120973	3.79761896100001
6973	Posyandu Meloaksepakat	Puskesmas/Puskesmas Pembantu	97.572320038	3.80716603299999
6974	Puskesmas Perawatan Kualabatee	Puskesmas/Puskesmas Pembantu	96.762996435	3.81449669800003
6975	Pustu Kualaterbue	Puskesmas/Puskesmas Pembantu	96.751758037	3.81759496400002
6976	Puskesmas Kualabatee	Puskesmas/Puskesmas Pembantu	96.763345942	3.818970165
6977	Poskesdes Pantocut	Puskesmas/Puskesmas Pembantu	96.767401016	3.821332036
6978	Posyandu Gumpangpekan	Puskesmas/Puskesmas Pembantu	97.546835029	3.824307025
6979	Posyandu Desa Uningpune	Puskesmas/Puskesmas Pembantu	97.534438027	3.83458198
6980	Puskesmas Gumpang	Puskesmas/Puskesmas Pembantu	97.526321998	3.83929596299998
6981	Pustu Aluepeunawa	Puskesmas/Puskesmas Pembantu	96.746579027	3.84179502699999
6982	Pustu Cotseumantok	Puskesmas/Puskesmas Pembantu	96.694371002	3.85916601899999
6983	Poskesdes Aluejeureujak	Puskesmas/Puskesmas Pembantu	96.721243969	3.87338459199998
6984	Poskesdes Cotmanggeng	Puskesmas/Puskesmas Pembantu	96.684296731	3.88761513499998
6985	Poskesdes Blangraja	Puskesmas/Puskesmas Pembantu	96.68713197	3.89792663700001
6986	Puskesmas Babahrot	Puskesmas/Puskesmas Pembantu	96.695002997	3.90974896
6987	Puskesmas Iemirah	Puskesmas/Puskesmas Pembantu	96.67537235	3.93900024200002
6988	Poskesdes Palok	Puskesmas/Puskesmas Pembantu	97.372091038	3.94550196400002
6989	Pustu Gunungsamarinda	Puskesmas/Puskesmas Pembantu	96.655792034	3.95926263799998
6990	Pustu Blangbengkik	Puskesmas/Puskesmas Pembantu	97.328793983	3.966611962
6991	Poskesdes Lempuh	Puskesmas/Puskesmas Pembantu	97.346518022	3.96760404399998
6992	Poskesdes Blangbengkik	Puskesmas/Puskesmas Pembantu	97.332281019	3.96770998699998
6993	Puskesmas Cintamaju	Puskesmas/Puskesmas Pembantu	97.316004961	3.97381201600001
6994	Puskesmas Cintamaju	Puskesmas/Puskesmas Pembantu	97.316108977	3.97392400000001
6995	Poskesdes Kutebukit	Puskesmas/Puskesmas Pembantu	97.319934982	3.97430101800001
6996	Pustu Kruengseumayam	Puskesmas/Puskesmas Pembantu	96.646548974	3.97402560099999
